SatelliteID,C1C,L1C,D1C,S1C,GPST_seconds,C1C_corrected,L1C_corrected,correction_applied,nav_time_diff
21.0,23639607.019,102285266.642,686.279,32.0,21656,23639607.019,102285266.642,False,
30.0,23517015.777,123584289.5628,2297.696,24.0,21656,23517015.777,123584289.5628,False,
4.0,25671229.625,134904619.4598,-3057.47,41.0,21656,25671229.625,134904619.4598,False,
7.0,22159380.111,90738958.242,849.058,47.0,21656,22159380.111,90738958.242,False,
8.0,23041166.513,94349723.74,-2233.455,47.0,21656,23041166.513,94349723.74,False,
9.0,23220502.9,95084076.162,-2340.381,48.0,21656,23220502.9,95084076.162,False,
14.0,23819390.748,114114429.438,994.316,27.0,21656,23819390.748,114114429.438,False,
2.0,24138046.174,121244130.8924,1531.591,41.0,21657,24138046.174,121244130.8924,False,
7.0,22159171.123,116447247.048,1089.888,47.0,21657,22159171.123,116447247.048,False,
8.0,23041705.574,121084978.912,-2866.716,45.0,21657,23041705.574,121084978.912,False,
9.0,23221066.532,122027530.649,-3004.508,46.0,21657,23221066.532,122027530.649,False,
17.0,24288866.303,127638851.565,3068.255,38.0,21657,24288866.303,127638851.565,False,
21.0,23639480.963,102285034.512,685.645,37.0,21657,23639480.963,102285034.512,False,
14.0,23819146.564,114113139.4306,1281.823,30.0,21657,23819146.564,114113139.4306,False,
30.0,23516588.515,123578622.8196,2305.07,26.0,21657,23516588.515,123578622.8196,False,
4.0,25671977.31,134906640.2694,-3056.851,33.0,21657,25671977.31,134906640.2694,False,
7.0,22159172.752,90738109.11,848.858,47.0,21657,22159172.752,90738109.11,False,
8.0,23041711.975,94351957.425,-2233.411,45.0,21657,23041711.975,94351957.425,False,
9.0,23221074.6,95086416.832,-2341.956,46.0,21657,23221074.6,95086416.832,False,
14.0,23819147.797,114113139.4306,980.15,27.0,21657,23819147.797,114113139.4306,False,
2.0,24137754.086,121243029.28339998,1524.65,36.0,21658,24137754.086,121243029.28339998,False,
7.0,22158963.617,116446156.592,1090.564,47.0,21658,22158963.617,116446156.592,False,
8.0,23042250.629,121087843.183,-2862.517,46.0,21658,23042250.629,121087843.183,False,
9.0,23221638.674,122030537.411,-3006.705,38.0,21658,23221638.674,122030537.411,False,
17.0,24288282.92,127635785.672,3063.775,42.0,21658,24288282.92,127635785.672,False,
22.0,25069205.625,131733681.3478,1471.733,39.0,21658,25069205.625,131733681.3478,False,
21.0,23639347.625,102284311.002,688.499,44.0,21658,23639347.625,102284311.002,False,
14.0,23818898.802,114113139.4306,1269.763,37.0,21658,23818898.802,114113139.4306,False,
30.0,23516150.831,123574689.8816,2281.44,25.0,21658,23516150.831,123574689.8816,False,
4.0,25672719.722,134913747.1596,-3061.177,36.0,21658,25672719.722,134913747.1596,False,
7.0,22158965.193,90737259.368,849.964,47.0,21658,22158965.193,90737259.368,False,
8.0,23042257.027,94354189.384,-2231.267,46.0,21658,23042257.027,94354189.384,False,
9.0,23221646.737,95088759.829,-2345.335,41.0,21658,23221646.737,95088759.829,False,
14.0,23818903.632,114113139.4306,990.048,35.0,21658,23818903.632,114113139.4306,False,
2.0,24137461.784,121241927.9312,1529.399,45.0,21659,24137461.784,121241927.9312,False,
7.0,22158755.955,116445065.474,1091.061,47.0,21659,22158755.955,116445065.474,False,
8.0,23042795.323,121090705.185,-2861.833,45.0,21659,23042795.323,121090705.185,False,
9.0,23222211.524,122033547.521,-3010.941,44.0,21659,23222211.524,122033547.521,False,
17.0,24287700.329,127632723.966,3060.894,44.0,21659,24287700.329,127632723.966,False,
22.0,25068923.875,131733681.3478,1469.992,37.0,21659,25068923.875,131733681.3478,False,
21.0,23639218.619,102284078.8832,688.3,40.0,21659,23639218.619,102284078.8832,False,
14.0,23818652.204,125167887.46,1270.646,43.0,21659,23818652.204,125167887.46,False,
30.0,23515710.933,123572270.67659998,2286.314,33.0,21659,23515710.933,123572270.67659998,False,
4.0,25673469.444,134923646.1338,-3061.057,33.0,21659,25673469.444,134923646.1338,False,
7.0,22158757.503,90736409.195,850.001,47.0,21659,22158757.503,90736409.195,False,
8.0,23042801.645,94356419.515,-2230.723,46.0,21659,23042801.645,94356419.515,False,
9.0,23222219.439,95091105.194,-2345.133,45.0,21659,23222219.439,95091105.194,False,
14.0,23818656.516,97533416.266,988.959,41.0,21659,23818656.516,97533416.266,False,
2.0,24137169.537,126841686.898,1530.831,47.0,21660,24137169.537,126841686.898,False,
7.0,22158548.242,116443974.251,1091.401,47.0,21660,22158548.242,116443974.251,False,
8.0,23043339.86,121093566.749,-2861.094,46.0,21660,23043339.86,121093566.749,False,
9.0,23222784.526,122036558.411,-3011.49,46.0,21660,23222784.526,122036558.411,False,
17.0,24287117.912,127629663.527,3059.098,44.0,21660,24287117.912,127629663.527,False,
22.0,25068643.518,131736614.847,1468.364,39.0,21660,25068643.518,131736614.847,False,
21.0,23639083.348,102283355.44979998,687.891,44.0,21660,23639083.348,102283355.44979998,False,
14.0,23818410.652,125166617.775,1268.52,44.0,21660,23818410.652,125166617.775,False,
30.0,23515272.879,123569612.99639995,2288.334,39.0,21660,23515272.879,123569612.99639995,False,
4.0,25674221.933,134929618.608,-3059.741,29.0,21660,25674221.933,134929618.608,False,
7.0,22158549.846,90735558.849,851.026,47.0,21660,22158549.846,90735558.849,False,
8.0,23043346.115,94358649.267,-2230.067,46.0,21660,23043346.115,94358649.267,False,
9.0,23222792.424,95093451.388,-2347.716,48.0,21660,23222792.424,95093451.388,False,
14.0,23818416.448,97532426.858,990.041,44.0,21660,23818416.448,97532426.858,False,
2.0,24136878.579,115639509.7146,1531.951,42.0,21661,24136878.579,115639509.7146,False,
7.0,22158340.7,116442883.065,1090.314,47.0,21661,22158340.7,116442883.065,False,
8.0,23043884.199,121096427.765,-2861.282,45.0,21661,23043884.199,121096427.765,False,
9.0,23223357.774,122039570.872,-3013.206,47.0,21661,23223357.774,122039570.872,False,
17.0,24286535.758,127626604.642,3057.607,42.0,21661,24286535.758,127626604.642,False,
22.0,25068363.428,131735147.536,1465.943,42.0,21661,25068363.428,131735147.536,False,
21.0,23638950.814,107767126.1282,692.448,41.0,21661,23638950.814,107767126.1282,False,
14.0,23818170.369,125165348.794,1268.567,42.0,21661,23818170.369,125165348.794,False,
30.0,23514835.199,123571292.073,2286.936,44.0,21661,23514835.199,123571292.073,False,
4.0,25674966.737,134934351.8752,-3075.509,31.0,21661,25674966.737,134934351.8752,False,
7.0,22158342.239,90734708.586,849.557,46.0,21661,22158342.239,90734708.586,False,
8.0,23043890.525,94360878.619,-2229.054,46.0,21661,23043890.525,94360878.619,False,
9.0,23223365.695,95095798.779,-2348.516,48.0,21661,23223365.695,95095798.779,False,
14.0,23818176.124,114111784.6868,986.903,41.0,21661,23818176.124,114111784.6868,False,
2.0,24136585.701,121238487.687,1527.808,41.0,21662,24136585.701,121238487.687,False,
7.0,22158133.05,116441791.811,1092.72,46.0,21662,22158133.05,116441791.811,False,
8.0,23044428.51,121099288.161,-2859.067,43.0,21662,23044428.51,121099288.161,False,
9.0,23223931.469,122042584.762,-3014.516,47.0,21662,23223931.469,122042584.762,False,
17.0,24285953.928,127623547.409,3056.564,39.0,21662,24285953.928,127623547.409,False,
22.0,25068084.5,131733680.731,1465.918,38.0,21662,25068084.5,131733680.731,False,
21.0,23638820.226,107765620.561,691.817,34.0,21662,23638820.226,107765620.561,False,
14.0,23817928.426,125164080.156,1269.06,41.0,21662,23817928.426,125164080.156,False,
30.0,23514401.99,123569004.424,2288.251,43.0,21662,23514401.99,123569004.424,False,
4.0,25675706.23,134934351.8752,-3064.247,37.0,21662,25675706.23,134934351.8752,False,
7.0,22158134.462,90733858.256,851.679,46.0,21662,22158134.462,90733858.256,False,
8.0,23044434.771,94363107.458,-2226.963,46.0,21662,23044434.771,94363107.458,False,
9.0,23223939.187,95098147.201,-2348.352,47.0,21662,23223939.187,95098147.201,False,
14.0,23817934.402,97530449.851,989.625,41.0,21662,23817934.402,97530449.851,False,
2.0,24136296.074,121236361.0982,1528.933,40.0,21663,24136296.074,121236361.0982,False,
7.0,22157925.342,116440700.519,1090.503,46.0,21663,22157925.342,116440700.519,False,
8.0,23044972.83,121102148.22,-2860.42,46.0,21663,23044972.83,121102148.22,False,
9.0,23224505.032,122045599.285,-3014.684,48.0,21663,23224505.032,122045599.285,False,
17.0,24285372.334,127620491.081,3055.635,41.0,21663,24285372.334,127620491.081,False,
22.0,25067806.9,131732215.075,1466.052,40.0,21663,25067806.9,131732215.075,False,
21.0,23638687.523,113249710.52659996,690.198,41.0,21663,23638687.523,113249710.52659996,False,
14.0,23817687.027,125162812.325,1268.417,42.0,21663,23817687.027,125162812.325,False,
30.0,23513965.373,123566716.711,2288.101,44.0,21663,23513965.373,123566716.711,False,
4.0,25676460.536,134934351.8752,-3067.769,33.0,21663,25676460.536,134934351.8752,False,
7.0,22157926.865,90733007.902,849.998,46.0,21663,22157926.865,90733007.902,False,
8.0,23044979.054,94365336.173,-2229.899,45.0,21663,23044979.054,94365336.173,False,
9.0,23224512.792,95100496.249,-2349.526,48.0,21663,23224512.792,95100496.249,False,
14.0,23817693.32,97529461.983,987.345,42.0,21663,23817693.32,97529461.983,False,
2.0,24136004.028,126832508.726,1528.655,34.0,21664,24136004.028,126832508.726,False,
7.0,22157717.685,116439609.721,1090.134,46.0,21664,22157717.685,116439609.721,False,
8.0,23045517.335,121105009.561,-2862.675,46.0,21664,23045517.335,121105009.561,False,
9.0,23225078.614,122048613.423,-3013.886,46.0,21664,23225078.614,122048613.423,False,
17.0,24284790.57,127617433.871,3057.919,43.0,21664,24284790.57,127617433.871,False,
22.0,25067526.836,131730748.55,1467.026,38.0,21664,25067526.836,131730748.55,False,
21.0,23638557.053,118733844.15839998,686.879,37.0,21664,23638557.053,118733844.15839998,False,
14.0,23817444.982,125161544.022,1268.324,43.0,21664,23817444.982,125161544.022,False,
30.0,23513529.91,123564429.098,2286.296,43.0,21664,23513529.91,123564429.098,False,
4.0,25677209.079,134934351.8752,-3060.288,33.0,21664,25677209.079,134934351.8752,False,
7.0,22157719.32,90732157.93,849.625,46.0,21664,22157719.32,90732157.93,False,
8.0,23045523.524,94367565.732,-2230.778,46.0,21664,23045523.524,94367565.732,False,
9.0,23225086.251,95102844.893,-2348.36,48.0,21664,23225086.251,95102844.893,False,
14.0,23817452.065,97528473.696,988.277,43.0,21664,23817452.065,97528473.696,False,
2.0,24135712.512,126829450.7378,1528.1,40.0,21665,24135712.512,126829450.7378,False,
7.0,22157510.416,116438520.027,1089.836,47.0,21665,22157510.416,116438520.027,False,
8.0,23046062.253,121107872.885,-2863.949,45.0,21665,23046062.253,121107872.885,False,
9.0,23225651.998,122051626.429,-3012.048,46.0,21665,23225651.998,122051626.429,False,
17.0,24284208.578,127614375.099,3059.395,44.0,21665,24284208.578,127614375.099,False,
22.0,25067247.89,131733681.34780002,1466.681,31.0,21665,25067247.89,131733681.34780002,False,
21.0,23638426.841,124218021.61499998,686.806,42.0,21665,23638426.841,124218021.61499998,False,
14.0,23817204.202,125160275.318,1269.047,42.0,21665,23817204.202,125160275.318,False,
30.0,23513094.778,123562142.194,2287.119,44.0,21665,23513094.778,123562142.194,False,
4.0,25677957.816,134939022.75620002,-3066.248,28.0,21665,25677957.816,134939022.75620002,False,
7.0,22157511.957,90731308.833,848.721,47.0,21665,22157511.957,90731308.833,False,
8.0,23046068.308,94369796.896,-2231.509,45.0,21665,23046068.308,94369796.896,False,
9.0,23225659.581,95105192.662,-2347.441,47.0,21665,23225659.581,95105192.662,False,
14.0,23817210.1,97527485.046,989.883,41.0,21665,23817210.1,97527485.046,False,
2.0,24135421.855,126832505.257,1527.335,47.0,21666,24135421.855,126832505.257,False,
7.0,22157303.235,116437430.79,1088.779,46.0,21666,22157303.235,116437430.79,False,
8.0,23046607.401,121110737.394,-2864.762,45.0,21666,23046607.401,121110737.394,False,
9.0,23226225.254,122054638.88,-3012.023,44.0,21666,23226225.254,122054638.88,False,
17.0,24283626.325,127611315.448,3060.092,42.0,21666,24283626.325,127611315.448,False,
21.0,23638295.597,124218021.61499998,686.024,46.0,21666,23638295.597,124218021.61499998,False,
14.0,23816962.622,125159005.956,1269.222,43.0,21666,23816962.622,125159005.956,False,
30.0,23512660.009,123559855.317,2286.482,42.0,21666,23512660.009,123559855.317,False,
4.0,25678708.239,134939022.75620002,-3059.001,26.0,21666,25678708.239,134939022.75620002,False,
7.0,22157304.7,90730460.062,848.51,46.0,21666,22157304.7,90730460.062,False,
8.0,23046613.389,94372029.001,-2232.776,45.0,21666,23046613.389,94372029.001,False,
9.0,23226232.852,95107540.032,-2347.136,47.0,21666,23226232.852,95107540.032,False,
14.0,23816968.424,97526495.972,988.85,42.0,21666,23816968.424,97526495.972,False,
2.0,24135131.385,126830977.712,1527.713,45.0,21667,24135131.385,126830977.712,False,
7.0,22157096.026,116436342.054,1089.329,47.0,21667,22157096.026,116436342.054,False,
8.0,23047152.695,121113602.815,-2864.371,46.0,21667,23047152.695,121113602.815,False,
9.0,23226798.43,122057651.214,-3013.786,46.0,21667,23226798.43,122057651.214,False,
17.0,24283043.931,127608255.287,3059.668,42.0,21667,24283043.931,127608255.287,False,
21.0,23638164.7,124219393.787,687.028,44.0,21667,23638164.7,124219393.787,False,
14.0,23816721.164,125157736.379,1269.711,42.0,21667,23816721.164,125157736.379,False,
30.0,23512224.848,123557568.073,2288.04,44.0,21667,23512224.848,123557568.073,False,
4.0,25679461.438,134939022.75620002,-3064.057,25.0,21667,25679461.438,134939022.75620002,False,
7.0,22157097.517,90729611.685,849.126,47.0,21667,22157097.517,90729611.685,False,
8.0,23047158.603,94374261.803,-2232.258,45.0,21667,23047158.603,94374261.803,False,
9.0,23226806.07,95109887.241,-2347.783,47.0,21667,23226806.07,95109887.241,False,
14.0,23816726.738,97525506.7,989.67,38.0,21667,23816726.738,97525506.7,False,
2.0,24134840.776,126829450.351,1526.213,45.0,21668,24134840.776,126829450.351,False,
7.0,22156888.884,116435253.237,1088.968,47.0,21668,22156888.884,116435253.237,False,
8.0,23047697.792,121116467.747,-2864.441,46.0,21668,23047697.792,121116467.747,False,
9.0,23227371.826,122060664.563,-3013.197,46.0,21668,23227371.826,122060664.563,False,
17.0,24282461.864,127605196.625,3057.621,42.0,21668,24282461.864,127605196.625,False,
21.0,23638034.562,124218707.367,685.176,44.0,21668,23638034.562,124218707.367,False,
14.0,23816479.822,114105804.06499998,1265.597,35.0,21668,23816479.822,114105804.06499998,False,
30.0,23511789.79,123555281.46,2286.488,44.0,21668,23511789.79,123555281.46,False,
4.0,25680215.908,134946037.0082,-3056.606,25.0,21668,25680215.908,134946037.0082,False,
7.0,22156890.36,90728763.272,848.44,47.0,21668,22156890.36,90728763.272,False,
8.0,23047703.867,94376494.168,-2231.848,46.0,21668,23047703.867,94376494.168,False,
9.0,23227379.5,95112235.368,-2348.508,48.0,21668,23227379.5,95112235.368,False,
14.0,23816485.247,108579246.0106,989.539,36.0,21668,23816485.247,108579246.0106,False,
2.0,24134550.344,126827923.412,1526.266,46.0,21669,24134550.344,126827923.412,False,
7.0,22156681.651,116434164.52,1088.356,46.0,21669,22156681.651,116434164.52,False,
8.0,23048242.97,121119332.311,-2864.636,46.0,21669,23048242.97,121119332.311,False,
9.0,23227945.499,122063679.434,-3015.084,45.0,21669,23227945.499,122063679.434,False,
17.0,24281880.113,127602139.421,3055.871,42.0,21669,24281880.113,127602139.421,False,
22.0,25066145.777,131733681.34780002,1461.76,25.0,21669,25066145.777,131733681.34780002,False,
21.0,23637904.224,124218021.141,685.961,44.0,21669,23637904.224,124218021.141,False,
14.0,23816241.214,114105804.06499998,1268.689,32.0,21669,23816241.214,114105804.06499998,False,
30.0,23511354.566,123552994.656,2287.374,44.0,21669,23511354.566,123552994.656,False,
4.0,25680968.747,134946037.00820002,-3060.424,23.0,21669,25680968.747,134946037.00820002,False,
7.0,22156683.192,90727914.9,848.35,46.0,21669,22156683.192,90727914.9,False,
8.0,23048249.048,94378726.304,-2232.196,45.0,21669,23048249.048,94378726.304,False,
9.0,23227953.232,95114584.578,-2349.624,47.0,21669,23227953.232,95114584.578,False,
14.0,23816244.565,108579246.0106,986.523,31.0,21669,23816244.565,108579246.0106,False,
2.0,24134259.825,126826396.957,1526.625,43.0,21670,24134259.825,126826396.957,False,
7.0,22156474.473,116433075.714,1088.159,46.0,21670,22156474.473,116433075.714,False,
8.0,23048788.101,121122196.65,-2865.033,44.0,21670,23048788.101,121122196.65,False,
9.0,23228519.327,122066695.191,-3015.915,46.0,21670,23228519.327,122066695.191,False,
17.0,24281298.52,127599083.226,3056.478,42.0,21670,24281298.52,127599083.226,False,
22.0,25065866.149,131733681.34780002,1466.847,25.0,21670,25065866.149,131733681.34780002,False,
21.0,23637773.26,124217335.321,685.328,43.0,21670,23637773.26,124217335.321,False,
14.0,23816001.188,114104575.3896,1261.806,31.0,21670,23816001.188,114104575.3896,False,
30.0,23510919.294,123550707.574,2287.478,44.0,21670,23510919.294,123550707.574,False,
4.0,25681715.856,134953828.71,-3062.562,26.0,21670,25681715.856,134953828.71,False,
7.0,22156476.052,90727066.499,848.0,46.0,21670,22156476.052,90727066.499,False,
8.0,23048794.081,94380958.254,-2232.422,45.0,21670,23048794.081,94380958.254,False,
9.0,23228526.955,95116934.5,-2349.724,47.0,21670,23228526.955,95116934.5,False,
14.0,23816004.977,114104575.3896,986.75,31.0,21670,23816004.977,114104575.3896,False,
2.0,24133972.056,126829450.7378,1528.225,37.0,21671,24133972.056,126829450.7378,False,
7.0,22156267.401,116431987.642,1087.542,46.0,21671,22156267.401,116431987.642,False,
8.0,23049333.398,121125062.128,-2866.324,45.0,21671,23049333.398,121125062.128,False,
9.0,23229093.206,122069710.716,-3015.972,45.0,21671,23229093.206,122069710.716,False,
17.0,24280716.872,127596026.588,3056.779,42.0,21671,24280716.872,127596026.588,False,
22.0,25065588.372,131731838.2272,1463.667,26.0,21671,25065588.372,131731838.2272,False,
21.0,23637643.392,124216650.459,683.674,43.0,21671,23637643.392,124216650.459,False,
14.0,23815764.875,119627109.2842,1263.512,27.0,21671,23815764.875,119627109.2842,False,
30.0,23510484.306,123548421.118,2286.314,38.0,21671,23510484.306,123548421.118,False,
4.0,25682463.407,134961623.3756,-3058.378,25.0,21671,25682463.407,134961623.3756,False,
