GPST,x_y,y_y,z_y
2024/02/14 04:25:22.00,461328.7865,5634434.4516,2945927.6231
2024/02/14 04:25:23.00,461328.7873,5634434.4498,2945927.6231
2024/02/14 04:25:24.00,461328.7861,5634434.4499,2945927.6222
2024/02/14 04:25:25.00,461328.7867,5634434.4529,2945927.6238
2024/02/14 04:25:26.00,461328.7869,5634434.4544,2945927.624
2024/02/14 04:25:27.00,461328.787,5634434.4525,2945927.6239
2024/02/14 04:25:28.00,461328.7864,5634434.4515,2945927.6212
2024/02/14 04:25:29.00,461328.7873,5634434.4559,2945927.6236
2024/02/14 04:25:30.00,461328.7863,5634434.4548,2945927.6234
2024/02/14 04:25:31.00,461328.7866,5634434.4566,2945927.6218
2024/02/14 04:25:32.00,461328.7866,5634434.4561,2945927.6225
2024/02/14 04:25:33.00,461328.7861,5634434.4577,2945927.6242
2024/02/14 04:25:34.00,461328.7853,5634434.4578,2945927.6221
2024/02/14 04:25:35.00,461328.7856,5634434.4563,2945927.6236
2024/02/14 04:25:36.00,461328.7848,5634434.4569,2945927.6213
2024/02/14 04:25:37.00,461328.7857,5634434.4553,2945927.6218
2024/02/14 04:25:38.00,461328.7843,5634434.4546,2945927.6229
2024/02/14 04:25:39.00,461328.7855,5634434.4581,2945927.6236
2024/02/14 04:25:40.00,461328.7853,5634434.4574,2945927.6224
2024/02/14 04:25:41.00,461328.7851,5634434.4578,2945927.6221
2024/02/14 04:25:42.00,461328.7847,5634434.4588,2945927.6234
2024/02/14 04:25:43.00,461328.7841,5634434.4581,2945927.6225
2024/02/14 04:25:44.00,461328.7843,5634434.4565,2945927.6222
2024/02/14 04:25:45.00,461328.7839,5634434.4603,2945927.6243
2024/02/14 04:25:46.00,461328.7838,5634434.4585,2945927.6218
2024/02/14 04:25:47.00,461328.7854,5634434.4635,2945927.6236
2024/02/14 04:25:48.00,461328.7844,5634434.4579,2945927.6231
2024/02/14 04:25:49.00,461328.785,5634434.4625,2945927.6225
2024/02/14 04:25:50.00,461328.7846,5634434.461,2945927.6225
2024/02/14 04:25:51.00,461328.7839,5634434.4597,2945927.6218
2024/02/14 04:25:52.00,461328.7841,5634434.4614,2945927.6221
2024/02/14 04:25:53.00,461328.7839,5634434.4652,2945927.623
2024/02/14 04:25:54.00,461328.7839,5634434.4593,2945927.6218
2024/02/14 04:25:55.00,461328.7833,5634434.4594,2945927.6213
2024/02/14 04:25:56.00,461328.7836,5634434.4609,2945927.6216
2024/02/14 04:25:57.00,461328.7844,5634434.4643,2945927.6233
2024/02/14 04:25:58.00,461328.7835,5634434.4621,2945927.6229
2024/02/14 04:25:59.00,461328.7843,5634434.464,2945927.6222
2024/02/14 04:26:00.00,461328.7843,5634434.4669,2945927.6248
2024/02/14 04:26:01.00,461328.7857,5634434.4622,2945927.6219
2024/02/14 04:26:02.00,461328.7835,5634434.4626,2945927.6221
2024/02/14 04:26:03.00,461328.3764,5634437.4723,2945931.9516
2024/02/14 04:26:04.00,461328.7845,5634434.4635,2945927.6226
2024/02/14 04:26:05.00,461328.7827,5634434.4655,2945927.6212
2024/02/14 04:26:06.00,461329.736,5634437.3047,2945930.4895
