GPST,x_y,y_y,z_y
2024/02/14 04:26:01.00,461329.7963,5634437.0202,2945930.2763
2024/02/14 04:26:02.00,461329.7967,5634437.0214,2945930.2763
2024/02/14 04:26:03.00,461329.7957,5634437.0194,2945930.2775
2024/02/14 04:26:04.00,461329.7946,5634437.0209,2945930.2787
2024/02/14 04:26:05.00,461329.7961,5634437.0212,2945930.2785
2024/02/14 04:26:06.00,461329.7952,5634437.0289,2945930.2828
2024/02/14 04:26:07.00,461329.7947,5634437.0263,2945930.283
2024/02/14 04:26:08.00,461329.7945,5634437.0264,2945930.283
2024/02/14 04:26:09.00,461329.7936,5634437.0243,2945930.2808
2024/02/14 04:26:10.00,461329.796,5634437.0252,2945930.2805
2024/02/14 04:26:11.00,461329.7947,5634437.0276,2945930.2863
2024/02/14 04:26:12.00,461329.7938,5634437.026,2945930.2816
2024/02/14 04:26:13.00,461329.7939,5634437.0284,2945930.2839
2024/02/14 04:26:14.00,461329.7936,5634437.023,2945930.2805
2024/02/14 04:26:15.00,461329.7942,5634437.03,2945930.2857
2024/02/14 04:26:16.00,461329.793,5634437.0199,2945930.2794
2024/02/14 04:26:17.00,461329.7946,5634437.0248,2945930.2812
2024/02/14 04:26:18.00,461329.7944,5634437.025,2945930.2817
2024/02/14 04:26:19.00,461329.7943,5634437.0266,2945930.2826
2024/02/14 04:26:20.00,461329.7945,5634437.033,2945930.2855
2024/02/14 04:26:21.00,461329.7949,5634437.0266,2945930.2829
2024/02/14 04:26:22.00,461329.7941,5634437.0298,2945930.2869
2024/02/14 04:26:23.00,461329.7942,5634437.03,2945930.2854
2024/02/14 04:26:24.00,461329.794,5634437.027,2945930.2856
