GPST,x_x,y_x,z_x,ns,sdx(m),sdy(m),sdz(m),sdxy(m),sdyz(m),sdzx(m)
2024/02/14 06:25:35.00,462970.072,5633287.7753,2947856.9426,6.0,5.6679,16.9313,13.3298,-2.4667,11.1345,-6.2294
2024/02/14 06:25:36.00,462970.5784,5633287.8229,2947857.3868,6.0,5.6685,16.9286,13.3345,-2.4751,11.1369,-6.232
2024/02/14 06:25:37.00,462971.1643,5633287.554,2947857.4649,6.0,5.6691,16.926,13.3392,-2.4836,11.1394,-6.2347
2024/02/14 06:25:38.00,462971.3888,5633287.1974,2947857.46,6.0,5.6696,16.9233,13.344,-2.492,11.1419,-6.2373
2024/02/14 06:25:39.00,462971.504,5633286.6409,2947857.3392,6.0,5.6702,16.9207,13.3487,-2.5003,11.1444,-6.2399
2024/02/14 06:25:40.00,462971.8204,5633286.416,2947857.2636,6.0,5.6707,16.9181,13.3535,-2.5086,11.1469,-6.2426
2024/02/14 06:25:41.00,462972.3055,5633286.4479,2947857.6372,6.0,5.6713,16.9154,13.3583,-2.517,11.1494,-6.2452
2024/02/14 06:25:42.00,462972.3813,5633286.172,2947857.4388,6.0,5.6719,16.9128,13.363,-2.5252,11.1519,-6.2478
2024/02/14 06:25:43.00,462972.2517,5633286.2135,2947857.2886,6.0,5.6724,16.9102,13.3678,-2.5335,11.1544,-6.2505
2024/02/14 06:25:44.00,462972.1236,5633287.1166,2947857.9293,7.0,4.3495,14.2506,9.7104,5.165,6.3891,-2.3698
2024/02/14 06:25:45.00,462972.2109,5633286.9925,2947857.9054,7.0,4.3491,14.2471,9.7132,5.1625,6.3901,-2.371
2024/02/14 06:25:46.00,462972.4466,5633286.899,2947858.0099,7.0,4.3487,14.2435,9.7159,5.1599,6.3911,-2.3722
2024/02/14 06:25:47.00,462973.0613,5633287.0486,2947858.2368,7.0,4.3483,14.24,9.7187,5.1574,6.3921,-2.3734
2024/02/14 06:25:48.00,462973.7976,5633286.9291,2947858.5,7.0,4.3478,14.2364,9.7215,5.1548,6.3931,-2.3745
2024/02/14 06:25:49.00,462976.2428,5633291.2342,2947856.8981,7.0,4.3474,14.2329,9.7242,5.1522,6.394,-2.3757
2024/02/14 06:25:50.00,462977.7594,5633291.5757,2947856.6469,7.0,4.347,14.2293,9.727,5.1497,6.395,-2.3769
2024/02/14 06:25:51.00,462979.4625,5633294.2111,2947855.2972,7.0,4.3466,14.2258,9.7297,5.1471,6.396,-2.378
2024/02/14 06:25:52.00,462977.4105,5633286.0647,2947870.6735,8.0,3.8316,13.7282,7.5927,4.341,7.9717,2.6132
2024/02/14 06:25:53.00,462982.8869,5633290.6285,2947859.7646,7.0,4.3457,14.2187,9.7353,5.142,6.398,-2.3804
2024/02/14 06:25:54.00,462983.7109,5633290.0475,2947858.2376,7.0,4.3453,14.2152,9.738,5.1395,6.399,-2.3815
2024/02/14 06:25:55.00,462984.7148,5633288.7406,2947860.4925,7.0,4.3449,14.2116,9.7408,5.1369,6.4,-2.3827
2024/02/14 06:25:56.00,462986.8028,5633287.4121,2947863.26,8.0,3.8306,13.7177,7.598,4.3332,7.9716,2.6114
2024/02/14 06:25:57.00,462988.4849,5633285.7527,2947864.4507,7.0,4.344,14.2046,9.7463,5.1318,6.402,-2.3851
2024/02/14 06:25:58.00,462989.7903,5633282.272,2947863.2352,7.0,4.3436,14.2011,9.7491,5.1293,6.403,-2.3862
2024/02/14 06:25:59.00,462992.0365,5633281.8959,2947865.1177,7.0,4.3432,14.1976,9.7519,5.1267,6.404,-2.3874
2024/02/14 06:26:00.00,462994.0607,5633283.4475,2947862.4552,7.0,4.3428,14.194,9.7547,5.1242,6.4051,-2.3886
2024/02/14 06:26:01.00,462996.1423,5633282.5163,2947863.3704,7.0,4.3424,14.1905,9.7574,5.1216,6.4061,-2.3897
2024/02/14 06:26:02.00,462998.4942,5633283.0086,2947863.7135,8.0,3.8291,13.7021,7.6059,4.3216,7.9715,2.6087
2024/02/14 06:26:03.00,463000.9363,5633290.4193,2947856.1798,6.0,4.4625,14.5032,12.3305,4.8014,4.2727,1.432
2024/02/14 06:26:04.00,463001.9434,5633287.9154,2947865.8484,9.0,3.8171,13.6803,6.7259,4.2945,8.1202,2.8025
2024/02/14 06:26:05.00,463002.9081,5633284.9545,2947857.3888,9.0,3.8169,13.678,6.7256,4.2928,8.1191,2.8018
2024/02/14 06:26:06.00,463006.2149,5633288.6905,2947859.1368,9.0,3.8167,13.6756,6.7253,4.2911,8.118,2.8011
2024/02/14 06:26:07.00,463008.4477,5633291.0296,2947859.8797,9.0,3.8165,13.6733,6.725,4.2894,8.1168,2.8004
2024/02/14 06:26:08.00,463012.6738,5633294.7997,2947855.0719,7.0,4.3395,14.166,9.7769,5.1038,6.4132,-2.398
2024/02/14 06:26:09.00,463009.5719,5633283.668,2947858.6094,7.0,4.5966,16.0798,7.6421,6.3291,7.625,2.2716
2024/02/14 06:26:10.00,463011.2938,5633283.8437,2947859.1133,7.0,4.5962,16.0775,7.6434,6.3275,7.6252,2.2712
2024/02/14 06:26:11.00,463013.5359,5633288.1778,2947858.8906,8.0,3.8268,13.6786,7.6179,4.3041,7.9714,2.6046
2024/02/14 06:26:12.00,463014.939,5633288.709,2947858.2705,8.0,4.0161,13.8308,6.9786,4.5858,7.8587,2.3407
2024/02/14 06:26:13.00,463014.1709,5633286.1903,2947858.6537,8.0,3.8263,13.6735,7.6206,4.3002,7.9714,2.6037
2024/02/14 06:26:14.00,463013.7245,5633283.7031,2947859.0848,8.0,4.4849,15.7888,6.7351,6.081,8.3046,2.9616
2024/02/14 06:26:15.00,463015.3483,5633286.055,2947858.2332,8.0,4.4848,15.7877,6.7349,6.0802,8.3039,2.9612
2024/02/14 06:26:16.00,463016.2641,5633286.2016,2947858.4099,8.0,4.4846,15.7865,6.7346,6.0793,8.3032,2.9609
2024/02/14 06:26:17.00,463016.2144,5633284.0826,2947859.3087,8.0,4.4844,15.7854,6.7343,6.0785,8.3025,2.9605
2024/02/14 06:26:18.00,463019.1771,5633290.7516,2947859.2191,8.0,4.0152,13.818,6.9755,4.5773,7.8515,2.3366
2024/02/14 06:26:19.00,463019.8982,5633290.6812,2947861.2559,8.0,4.0151,13.8158,6.975,4.5759,7.8503,2.336
2024/02/14 06:26:20.00,463020.3566,5633289.7379,2947860.2615,8.0,3.8245,13.6554,7.6299,4.2867,7.9713,2.6005
2024/02/14 06:26:21.00,463022.0597,5633289.304,2947859.4087,8.0,4.0148,13.8115,6.9739,4.5731,7.8479,2.3346
2024/02/14 06:26:22.00,463022.844,5633285.3892,2947858.0987,7.0,4.3338,14.1172,9.8161,5.0681,6.4276,-2.4144
2024/02/14 06:26:23.00,463025.5186,5633285.5103,2947857.829,7.0,4.3334,14.1138,9.8189,5.0656,6.4287,-2.4156
2024/02/14 06:26:24.00,463027.5898,5633283.6022,2947858.4774,7.0,4.333,14.1103,9.8218,5.0631,6.4297,-2.4167
2024/02/14 06:26:26.00,463031.6,5633278.7387,2947867.5683,8.0,4.0141,13.8008,6.9713,4.5661,7.8418,2.3312
2024/02/14 06:26:27.00,463038.3771,5633286.6002,2947855.9612,7.0,4.3318,14.0999,9.8302,5.0554,6.4329,-2.4203
2024/02/14 06:26:28.00,463038.8097,5633278.248,2947869.8757,8.0,4.0138,13.7965,6.9703,4.5632,7.8394,2.3298
2024/02/14 06:26:29.00,463043.2104,5633279.5965,2947868.622,8.0,4.0136,13.7944,6.9697,4.5618,7.8382,2.3292
2024/02/14 06:26:30.00,463051.4688,5633286.1638,2947859.8534,8.0,4.0135,13.7923,6.9692,4.5604,7.8369,2.3285
2024/02/14 06:26:31.00,463055.6266,5633287.2254,2947861.2253,8.0,4.0133,13.7901,6.9687,4.559,7.8357,2.3278
2024/02/14 06:26:32.00,463059.2784,5633286.2538,2947860.2849,8.0,4.0132,13.788,6.9682,4.5576,7.8345,2.3271
2024/02/14 06:26:33.00,463062.4411,5633284.0307,2947858.9748,8.0,4.013,13.7858,6.9676,4.5561,7.8333,2.3264
2024/02/14 06:26:34.00,463064.963,5633280.4559,2947859.1191,8.0,4.0129,13.7837,6.9671,4.5547,7.8321,2.3257
2024/02/14 06:26:35.00,463067.7939,5633278.9281,2947860.3299,8.0,4.0127,13.7815,6.9666,4.5533,7.8308,2.3251
2024/02/14 06:26:36.00,463071.77,5633280.8142,2947860.5165,8.0,4.0126,13.7794,6.9661,4.5519,7.8296,2.3244
2024/02/14 06:26:37.00,463075.0873,5633281.0051,2947861.4669,8.0,4.0124,13.7772,6.9655,4.5505,7.8284,2.3237
2024/02/14 06:26:38.00,463078.9423,5633282.5365,2947861.6672,8.0,4.0123,13.775,6.965,4.5491,7.8272,2.323
2024/02/14 06:26:39.00,463081.2391,5633279.5468,2947861.385,8.0,4.0121,13.7729,6.9645,4.5476,7.8259,2.3223
2024/02/14 06:26:40.00,463083.8188,5633278.6021,2947861.7242,8.0,4.012,13.7707,6.964,4.5462,7.8247,2.3216
2024/02/14 06:26:41.00,463086.7915,5633280.0252,2947861.9457,8.0,4.0119,13.7686,6.9634,4.5448,7.8235,2.321
2024/02/14 06:26:42.00,463087.7401,5633276.468,2947864.2126,9.0,3.8097,13.5913,6.7141,4.2298,8.0762,2.7754
2024/02/14 06:26:43.00,463091.5306,5633277.9202,2947864.7951,8.0,4.0116,13.7643,6.9624,4.542,7.821,2.3196
2024/02/14 06:26:44.00,463093.0523,5633285.3892,2947867.2376,8.0,3.8187,13.5939,7.6623,4.2404,7.9715,2.5896
2024/02/14 06:26:45.00,463095.2796,5633285.2732,2947868.0124,8.0,3.8184,13.5913,7.6637,4.2385,7.9715,2.5892
2024/02/14 06:26:46.00,463095.7562,5633288.4624,2947870.9695,9.0,3.8089,13.5818,6.7128,4.2229,8.0715,2.7725
2024/02/14 06:26:47.00,463094.5233,5633289.3429,2947873.7251,8.0,4.1056,13.6082,6.8088,4.0577,8.0076,3.0711
2024/02/14 06:26:48.00,463093.115,5633293.436,2947878.7728,8.0,4.1054,13.6058,6.8085,4.0559,8.0064,3.0706
2024/02/14 06:26:49.00,463096.0649,5633284.1099,2947882.8602,9.0,3.8083,13.5748,6.7118,4.2177,8.0679,2.7703
2024/02/14 06:26:50.00,463097.8165,5633270.2983,2947883.0484,9.0,3.8081,13.5724,6.7115,4.216,8.0668,2.7696
2024/02/14 06:26:51.00,463097.5499,5633266.6186,2947886.5118,8.0,4.0104,13.747,6.9581,4.5306,7.8112,2.3141
2024/02/14 06:26:52.00,463098.1681,5633266.426,2947890.8812,9.0,3.8078,13.5677,6.7108,4.2126,8.0644,2.7681
2024/02/14 06:26:53.00,463096.7201,5633263.3696,2947894.8258,9.0,3.8076,13.5653,6.7105,4.2109,8.0632,2.7674
2024/02/14 06:26:54.00,463095.8564,5633258.6197,2947898.1101,8.0,4.5696,13.927,6.8637,5.0706,8.3405,3.3619
2024/02/14 06:26:55.00,463095.0841,5633261.0419,2947904.0385,8.0,4.5692,13.9243,6.8632,5.0685,8.3389,3.3608
2024/02/14 06:26:56.00,463093.9576,5633253.5283,2947906.3282,8.0,4.1359,16.3986,7.2569,1.6668,9.5112,1.7825
2024/02/14 06:26:57.00,463093.5948,5633255.0805,2947910.5938,7.0,4.5557,20.3361,7.4118,5.0736,10.4216,2.4619
2024/02/14 06:26:58.00,463092.4318,5633254.889,2947914.933,7.0,5.1084,18.0252,7.2743,-4.4428,9.7128,1.2593
2024/02/14 06:26:59.00,463091.1528,5633254.4557,2947919.5655,7.0,4.9073,16.5815,7.3618,3.0694,9.6701,2.5453
2024/02/14 06:27:00.00,463088.9413,5633248.0927,2947923.8825,7.0,4.9072,16.5772,7.3607,3.0656,9.6675,2.544
2024/02/14 06:27:01.00,463091.5487,5633243.9918,2947930.0694,7.0,4.9072,16.5729,7.3596,3.0618,9.6649,2.5427
2024/02/14 06:27:02.00,463093.914,5633243.091,2947936.1319,7.0,5.1104,18.0064,7.2701,-4.4486,9.7009,1.2611
2024/02/14 06:27:03.00,463087.3755,5633238.2863,2947941.3586,8.0,4.1368,16.371,7.2504,1.6332,9.4951,1.7755
2024/02/14 06:27:04.00,463086.3127,5633234.9482,2947947.1574,8.0,4.1369,16.367,7.2495,1.6284,9.4927,1.7745
2024/02/14 06:27:05.00,463082.1451,5633234.2364,2947953.0572,7.0,4.9071,16.5557,7.3552,3.0466,9.6546,2.5375
2024/02/14 06:27:06.00,463081.1504,5633233.4213,2947959.8273,7.0,4.9071,16.5514,7.3541,3.0428,9.652,2.5361
2024/02/14 06:27:07.00,463084.8347,5633223.3129,2947966.355,5.0,6.9875,18.308,7.9369,-5.2079,10.2371,-2.2661
2024/02/14 06:27:08.00,463082.6173,5633228.0313,2947973.7868,7.0,4.5032,16.3546,7.7274,1.4146,9.5301,-1.2801
2024/02/14 06:27:09.00,463082.1103,5633220.6805,2947977.4892,6.0,5.9831,18.2771,7.8927,-5.4939,10.1958,-2.8281
2024/02/14 06:27:10.00,463081.3029,5633220.6925,2947982.6551,6.0,5.9835,18.2715,7.8907,-5.4936,10.1918,-2.8264
2024/02/14 06:27:11.00,463085.2738,5633215.4063,2947981.447,6.0,5.7271,16.6942,13.8022,-3.1764,11.3867,-6.4894
2024/02/14 06:27:12.00,463088.4544,5633212.43,2947988.9607,6.0,5.7278,16.6919,13.8073,-3.183,11.3895,-6.4922
2024/02/14 06:27:13.00,463088.0865,5633209.5998,2947992.3194,6.0,5.7285,16.6897,13.8125,-3.1895,11.3923,-6.495
2024/02/14 06:27:14.00,463091.4216,5633208.6261,2947993.9493,6.0,4.8784,14.2026,10.3757,5.5283,7.064,0.6776
2024/02/14 06:27:15.00,463095.7052,5633208.9454,2947996.8407,8.0,3.8114,13.5157,7.7047,4.1809,7.9723,2.5756
2024/02/14 06:27:16.00,463101.1193,5633209.0531,2947996.2428,9.0,3.8033,13.5106,6.7027,4.1712,8.0355,2.7506
2024/02/14 06:27:17.00,463106.2838,5633208.5893,2947996.4976,9.0,3.8031,13.5082,6.7023,4.1694,8.0343,2.7499
2024/02/14 06:27:18.00,463112.0781,5633208.6748,2947996.4662,9.0,3.8029,13.5058,6.702,4.1677,8.0331,2.7491
2024/02/14 06:27:19.00,463118.8949,5633208.8257,2947995.5539,9.0,3.8027,13.5034,6.7016,4.166,8.0319,2.7484
2024/02/14 06:27:20.00,463125.7049,5633208.6881,2947994.8253,9.0,3.8025,13.501,6.7013,4.1642,8.0307,2.7477
2024/02/14 06:27:21.00,463132.9992,5633208.9659,2947994.2079,9.0,3.8023,13.4986,6.7009,4.1625,8.0295,2.7469
2024/02/14 06:27:22.00,463140.4165,5633209.4118,2947993.6583,9.0,3.8022,13.4962,6.7006,4.1608,8.0282,2.7462
2024/02/14 06:27:23.00,463147.6568,5633209.157,2947993.1843,9.0,3.802,13.4938,6.7002,4.159,8.027,2.7454
2024/02/14 06:27:24.00,463155.1359,5633209.2043,2947992.7126,9.0,3.8018,13.4914,6.6999,4.1573,8.0258,2.7447
2024/02/14 06:27:25.00,463162.3392,5633208.3256,2947992.7957,9.0,3.8016,13.4891,6.6995,4.1555,8.0246,2.744
2024/02/14 06:27:26.00,463169.7436,5633207.459,2947992.8111,9.0,3.8014,13.4867,6.6992,4.1538,8.0234,2.7432
2024/02/14 06:27:27.00,463177.0699,5633207.0165,2947993.4578,9.0,3.8012,13.4843,6.6988,4.1521,8.0221,2.7425
2024/02/14 06:27:28.00,463183.9206,5633205.8053,2947994.655,7.0,4.3085,13.8935,10.0054,4.9014,6.4999,-2.4925
2024/02/14 06:27:29.00,463190.8239,5633205.0077,2947996.26,7.0,4.3081,13.8902,10.0084,4.8989,6.501,-2.4936
2024/02/14 06:27:30.00,463197.293,5633204.906,2947999.01,7.0,4.3078,13.8869,10.0113,4.8964,6.5022,-2.4948
2024/02/14 06:27:31.00,463204.6652,5633203.7498,2947999.5854,8.0,3.8078,13.4759,7.7268,4.1503,7.973,2.5684
2024/02/14 06:27:32.00,463210.5172,5633205.6438,2948003.7368,8.0,3.8076,13.4734,7.7282,4.1484,7.973,2.568
2024/02/14 06:27:33.00,463217.286,5633206.222,2948006.2131,8.0,3.8074,13.471,7.7296,4.1465,7.9731,2.5675
2024/02/14 06:27:34.00,463222.752,5633206.3874,2948010.4875,9.0,3.8,13.4675,6.6963,4.1399,8.0135,2.7373
2024/02/14 06:27:35.00,463229.1657,5633204.5316,2948013.1609,8.0,4.0042,13.6508,6.934,4.4675,7.7559,2.2834
2024/02/14 06:27:36.00,463235.5379,5633205.7902,2948017.5308,8.0,4.004,13.6486,6.9335,4.4661,7.7547,2.2827
2024/02/14 06:27:37.00,463240.2437,5633200.1932,2948023.5542,7.0,4.3052,13.8638,10.0318,4.8788,6.5103,-2.5032
2024/02/14 06:27:38.00,463246.6989,5633198.6226,2948026.0437,7.0,4.3049,13.8605,10.0348,4.8763,6.5114,-2.5044
2024/02/14 06:27:39.00,463255.1197,5633197.4882,2948024.4296,7.0,4.3045,13.8572,10.0377,4.8738,6.5126,-2.5056
2024/02/14 06:27:40.00,463261.1688,5633191.9976,2948026.5321,7.0,4.3042,13.8539,10.0407,4.8713,6.5138,-2.5068
2024/02/14 06:27:41.00,463268.0301,5633189.978,2948027.6487,7.0,4.3038,13.8506,10.0436,4.8687,6.5149,-2.508
2024/02/14 06:27:42.00,463274.18,5633189.0262,2948030.6926,7.0,4.3035,13.8474,10.0466,4.8662,6.5161,-2.5092
2024/02/14 06:27:43.00,463281.1079,5633187.9234,2948032.6103,8.0,3.8052,13.4463,7.7436,4.1274,7.9736,2.563
2024/02/14 06:27:44.00,463288.2383,5633186.9762,2948034.8526,8.0,3.8049,13.4439,7.745,4.1255,7.9737,2.5625
2024/02/14 06:27:45.00,463295.1762,5633186.715,2948036.3213,7.0,4.3024,13.8375,10.0554,4.8587,6.5196,-2.5128
2024/02/14 06:27:46.00,463302.9455,5633189.2827,2948036.5658,7.0,4.302,13.8342,10.0584,4.8562,6.5208,-2.514
2024/02/14 06:27:47.00,463307.112,5633183.2983,2948040.397,8.0,3.8043,13.4365,7.7492,4.1198,7.9738,2.5612
2024/02/14 06:27:48.00,463312.7104,5633182.4454,2948041.9577,9.0,3.7974,13.4338,6.6913,4.1154,7.9962,2.7269
2024/02/14 06:27:49.00,463318.7266,5633182.9811,2948042.8367,9.0,3.7973,13.4313,6.6909,4.1137,7.995,2.7262
2024/02/14 06:27:50.00,463323.1604,5633178.9584,2948046.1866,9.0,3.7971,13.4289,6.6905,4.1119,7.9937,2.7254
2024/02/14 06:27:51.00,463329.2356,5633181.5519,2948046.246,9.0,3.7969,13.4265,6.6901,4.1102,7.9925,2.7247
2024/02/14 06:27:52.00,463333.7758,5633179.2114,2948046.8782,9.0,3.7967,13.4241,6.6898,4.1084,7.9912,2.7239
2024/02/14 06:27:53.00,463338.6173,5633177.0521,2948048.5761,9.0,3.7965,13.4217,6.6894,4.1067,7.99,2.7232
2024/02/14 06:27:54.00,463343.7508,5633176.2688,2948051.5281,8.0,4.0016,13.6088,6.9233,4.44,7.7316,2.2699
2024/02/14 06:27:55.00,463349.6953,5633176.2901,2948053.014,7.0,4.2989,13.8049,10.0851,4.8337,6.5314,-2.5247
2024/02/14 06:27:56.00,463355.7479,5633176.2337,2948054.98,8.0,3.8023,13.4145,7.7618,4.1027,7.9744,2.5571
2024/02/14 06:27:57.00,463361.673,5633173.1726,2948055.6417,9.0,3.7958,13.412,6.6879,4.0997,7.985,2.7202
2024/02/14 06:27:58.00,463368.6799,5633171.9542,2948056.8815,9.0,3.7957,13.4096,6.6876,4.0979,7.9837,2.7194
2024/02/14 06:27:59.00,463376.1266,5633171.1739,2948058.7932,9.0,3.7955,13.4072,6.6872,4.0962,7.9825,2.7187
2024/02/14 06:28:00.00,463383.1006,5633169.0534,2948059.4722,9.0,3.7953,13.4048,6.6868,4.0944,7.9812,2.7179
2024/02/14 06:28:01.00,463390.5239,5633168.8857,2948061.2751,9.0,3.7951,13.4023,6.6864,4.0927,7.98,2.7172
2024/02/14 06:28:02.00,463397.6812,5633167.1934,2948063.7267,9.0,3.7949,13.3999,6.6861,4.0909,7.9787,2.7164
2024/02/14 06:28:03.00,463405.4307,5633165.7981,2948064.8749,9.0,3.7948,13.3975,6.6857,4.0891,7.9775,2.7157
2024/02/14 06:28:04.00,463413.5413,5633164.0399,2948066.9726,9.0,3.7946,13.3951,6.6853,4.0874,7.9762,2.7149
2024/02/14 06:28:05.00,463422.2942,5633163.0705,2948068.7257,9.0,3.7944,13.3927,6.6849,4.0856,7.975,2.7142
2024/02/14 06:28:06.00,463431.4657,5633161.9274,2948070.8394,8.0,4.4664,15.6522,6.7021,5.9813,8.2165,2.9164
2024/02/14 06:28:07.00,463440.5494,5633159.6749,2948073.0578,8.0,4.4662,15.6508,6.7018,5.9804,8.2157,2.916
2024/02/14 06:28:08.00,463449.6888,5633157.6797,2948075.2553,8.0,4.466,15.6495,6.7015,5.9794,8.2148,2.9156
2024/02/14 06:28:09.00,463458.9794,5633157.0603,2948076.4045,6.0,7.8529,22.3578,13.6716,11.7852,-10.9075,-8.1761
2024/02/14 06:28:10.00,463466.032,5633150.592,2948079.552,8.0,3.7994,13.3806,7.7816,4.0761,7.9755,2.5508
2024/02/14 06:28:11.00,463474.5283,5633150.4733,2948082.7219,9.0,3.7934,13.3781,6.6827,4.0751,7.9674,2.7097
2024/02/14 06:28:12.00,463482.9425,5633148.8173,2948084.421,9.0,3.7932,13.3757,6.6823,4.0733,7.9661,2.7089
2024/02/14 06:28:13.00,463490.8607,5633146.2919,2948087.4953,9.0,3.793,13.3732,6.6819,4.0715,7.9649,2.7082
2024/02/14 06:28:14.00,463499.6127,5633144.9967,2948090.3073,9.0,3.7928,13.3708,6.6815,4.0698,7.9636,2.7074
2024/02/14 06:28:15.00,463508.269,5633142.7751,2948091.9875,9.0,3.7927,13.3684,6.6811,4.068,7.9623,2.7066
2024/02/14 06:28:16.00,463517.3237,5633141.1294,2948094.108,9.0,3.7925,13.366,6.6807,4.0663,7.9611,2.7059
2024/02/14 06:28:17.00,463526.444,5633139.4093,2948096.4662,9.0,3.7923,13.3635,6.6804,4.0645,7.9598,2.7051
2024/02/14 06:28:18.00,463535.3795,5633136.5416,2948098.954,9.0,3.7921,13.3611,6.68,4.0627,7.9585,2.7044
2024/02/14 06:28:19.00,463544.4217,5633134.3315,2948101.7978,9.0,3.792,13.3587,6.6796,4.061,7.9572,2.7036
2024/02/14 06:28:20.00,463553.7569,5633133.0316,2948104.7926,9.0,3.7918,13.3562,6.6792,4.0592,7.956,2.7029
2024/02/14 06:28:21.00,463562.2877,5633130.0746,2948107.7439,9.0,3.7916,13.3538,6.6788,4.0574,7.9547,2.7021
2024/02/14 06:28:22.00,463571.1755,5633129.2624,2948110.1497,9.0,3.7915,13.3514,6.6784,4.0557,7.9534,2.7014
2024/02/14 06:28:23.00,463579.0637,5633127.7453,2948112.2119,9.0,3.7913,13.3489,6.678,4.0539,7.9521,2.7006
2024/02/14 06:28:24.00,463586.1175,5633126.7146,2948112.7561,8.0,3.7965,13.3469,7.8015,4.0496,7.9766,2.5445
2024/02/14 06:28:25.00,463592.7771,5633125.3491,2948114.9143,9.0,3.7909,13.3441,6.6773,4.0504,7.9496,2.6991
2024/02/14 06:28:26.00,463599.6724,5633124.1515,2948116.1237,9.0,3.7908,13.3416,6.6769,4.0486,7.9483,2.6983
2024/02/14 06:28:27.00,463606.7909,5633123.0731,2948118.3833,9.0,3.7906,13.3392,6.6765,4.0468,7.947,2.6976
2024/02/14 06:28:28.00,463614.1365,5633121.6181,2948118.8911,9.0,3.7904,13.3367,6.6761,4.0451,7.9458,2.6968
2024/02/14 06:28:29.00,463621.5779,5633119.9663,2948121.0801,9.0,3.7903,13.3343,6.6757,4.0433,7.9445,2.6961
2024/02/14 06:28:30.00,463629.6977,5633119.19,2948122.7336,9.0,3.7901,13.3319,6.6753,4.0415,7.9432,2.6953
2024/02/14 06:28:31.00,463638.3495,5633119.5314,2948125.4845,9.0,3.7899,13.3294,6.6749,4.0398,7.9419,2.6945
2024/02/14 06:28:32.00,463645.5618,5633114.1804,2948127.2146,9.0,3.7897,13.327,6.6745,4.038,7.9406,2.6938
2024/02/14 06:28:33.00,463654.206,5633112.9341,2948130.5467,9.0,3.7896,13.3245,6.6741,4.0362,7.9394,2.693
2024/02/14 06:28:34.00,463662.6599,5633110.2383,2948133.6053,9.0,3.7894,13.3221,6.6737,4.0344,7.9381,2.6923
2024/02/14 06:28:35.00,463671.3992,5633108.4874,2948137.0235,9.0,3.7892,13.3197,6.6733,4.0327,7.9368,2.6915
2024/02/14 06:28:36.00,463680.1202,5633105.4951,2948139.7711,9.0,3.7891,13.3172,6.673,4.0309,7.9355,2.6907
2024/02/14 06:28:37.00,463689.2878,5633103.9004,2948143.7875,9.0,3.7889,13.3148,6.6726,4.0291,7.9342,2.69
2024/02/14 06:28:38.00,463699.2034,5633103.6982,2948145.9745,9.0,3.7887,13.3123,6.6722,4.0274,7.9329,2.6892
2024/02/14 06:28:39.00,463708.208,5633099.8801,2948148.1554,9.0,3.7886,13.3099,6.6718,4.0256,7.9316,2.6885
2024/02/14 06:28:40.00,463717.2006,5633095.4471,2948150.8766,9.0,3.7884,13.3074,6.6714,4.0238,7.9304,2.6877
2024/02/14 06:28:41.00,463727.6078,5633096.0258,2948155.2931,9.0,3.7882,13.305,6.671,4.022,7.9291,2.6869
2024/02/14 06:28:42.00,463736.8899,5633091.8093,2948158.076,9.0,3.7881,13.3025,6.6706,4.0203,7.9278,2.6862
2024/02/14 06:28:43.00,463747.1743,5633090.368,2948161.1368,9.0,3.7879,13.3001,6.6702,4.0185,7.9265,2.6854
2024/02/14 06:28:44.00,463757.3087,5633087.5659,2948164.2713,9.0,3.7877,13.2976,6.6698,4.0167,7.9252,2.6846
2024/02/14 06:28:45.00,463768.2773,5633088.0821,2948167.5352,9.0,3.7875,13.2952,6.6694,4.0149,7.9239,2.6839
2024/02/14 06:28:46.00,463777.6523,5633082.9097,2948171.0709,9.0,3.7874,13.2928,6.669,4.0131,7.9226,2.6831
2024/02/14 06:28:47.00,463787.9099,5633080.1149,2948174.1383,9.0,3.7872,13.2903,6.6686,4.0114,7.9213,2.6824
2024/02/14 06:28:48.00,463798.0654,5633076.7452,2948177.3764,9.0,3.787,13.2879,6.6682,4.0096,7.92,2.6816
2024/02/14 06:28:49.00,463809.0452,5633076.0367,2948180.4694,9.0,3.7869,13.2854,6.6678,4.0078,7.9187,2.6808
2024/02/14 06:28:50.00,463819.2036,5633072.2912,2948183.3969,9.0,3.7867,13.283,6.6674,4.006,7.9174,2.6801
2024/02/14 06:28:51.00,463829.7271,5633069.9618,2948187.5974,9.0,3.7865,13.2805,6.667,4.0043,7.9161,2.6793
